Timestamp,Temp,Rh,Co2,HumidityDeficity,VentLee,VentWind,LowerCircuit,GrowthCircuit,AssimilationLighting,EnergyCurtain,BlackOutCurtain,ClimateEnergyDemand,Co2ActuationRegulation,WaterSupply,Drain,DrainEc,DrainPh,HeatingTempViP,VentilationTempLeeSideViP,VentilationTempWindSideViP,LeeSideWindowPositionMin,NetPipeMin,CropPipeMin,EnergiedoekViPDoekstand,VerduisteringsdoekViPDoekstand,LightingViPOn,Co2ViP,HumidityDeficitViP,WaterSupplyIntervalTimeViP,IrrigationSupplyTimeViP,WriteToiSii,SpAllowFruits,SpAllowLeaves,SpHeatingTemp,SpVentTemp,SpLeeMinVent,SpNetPipeMinVent,SpCropPipeMinVent,SpEnergyScreen,SpBlackoutScreen,SpLightingOn,SpCo2,SpHumidityDeficit,SpIrrigationInterval,SpIrrigationSupply,ParCumulative,Par,CostLighting,CostCo2,ItemType,OutsideTemp,OutsideRh,Radiation,RadiationSum,WindSpeed,WindDirection,Rain,ParOut,HeatEmission,AbsoluteHumidity,Irrigation,LampHours,Co2Hours
8/29/2018 7:10,24.4,85.8,606,3.13,20.6,23.9,,31.9,1,95,97,12.9,0,0,0,4.48,,22,23.5,23.5,0,30,32,95,0,100,413,3,600,0,65528,67,,22.1398563,23.5,0,30,32,95,0,100,412.6929,3,600,120,0.785536858,,,,4,12.4,93.4,24,1,0,4,FALSE,44,-46,,0,1.25,0
8/29/2018 7:15,24,84.3,597,3.45,18.3,23.9,28.8,32.9,1,95,94,12.9,0,0,0,4.5,6.09,22.1,23.5,23.5,0,30,32,95,0,100,413,3,600,0,65528,67,,22.242485,23.4,0,30,32,92,0,100,414.4907,3,600,120,0.842018362,,,,4,12.7,93.4,35,2,0,4,FALSE,60,-48,,0,1.333333333,0
8/29/2018 7:20,24,84.3,597,3.5,13.8,20,29.7,32.9,1,92,91,12.9,0,0,0,4.48,6.09,22.2,23.4,23.4,0,30,32,92,0,100,414,3,600,0,65528,67,,22.345293,29,0,30,32,92,0,100,418.394348,3,600,120,0.898680231,,,,4,12.8,93.4,45,3,0,4,FALSE,77,-49,,0,1.416666667,0
8/29/2018 7:25,,84.8,585,3.5,13.8,0,29.7,,1,92,41,12.9,0,0,0,4.5,6.09,22.3,29,29,0,,,92,0,100,418,3,600,0,65528,67,,22.4334,29,0,30,32,88,0,100,435.195282,3,45,120,0.95582054,,,,4,13.1,92.3,59,5,0,4,FALSE,97,-49,,0,1.5,0
8/29/2018 7:30,23.6,85.2,580,3.12,0,0,30.5,32,1,88,0,12.9,0,0,0,4.48,6.1,22.4,29,29,0,30,32,88,0,100,435,3,45,0,65528,67,,22.52274,29,0,30,32,88,0,0,511.5817,3,45,120,1.013505207,,,,4,13.1,91.2,59,7,0,4,FALSE,120,-52,,0,1.583333333,0
8/29/2018 7:35,23.9,86.1,591,3,0,0,30.4,31.4,0,88,0,12.9,0,,0,4.5,6.07,22.4,29,29,0,30,32,88,0,0,512,3,45,0,65528,67,,22.606905,22.6,0,30,32,82,0,100,632.785339,3,45,120,1.07207424,,,,4,13.3,91.2,85,9,0,4,FALSE,145,-53,,,1.583333333,0
8/29/2018 7:40,23.9,86.1,584,3.2,20.3,14.9,30.4,31.4,0,82,0,12.9,0,0,0,4.5,6.07,22.6,22.6,22.6,0,30,32,82,0,100,633,3,45,0,65528,67,,22.6951675,22.9,0,30,32,82,0,0,644.658936,3,45,120,1.075631321,,,,4,13.2,90.6,90,12,0,4,FALSE,160,-51,,0,1.583333333,0
8/29/2018 7:45,23.2,,584,2.93,20.3,14.9,29.8,32.5,0,82,0,12.9,1,0,0,4.48,6.07,22.7,22.9,22.6,0,30,32,82,0,100,645,3,45,0,65528,67,,22.7757359,22.9,0,30,32,73,0,0,445.0727,3,45,120,1.081007087,,,,4,13.5,89.8,83,14,0,4,FALSE,158,-50,,0,1.583333333,0.083333333
8/29/2018 7:50,22.9,86.6,692,2.73,9.3,4.2,29.3,32.2,0,73,0,12.9,0,,0,4.5,6.09,22.8,22.9,22.6,0,30,32,73,0,0,445,3,45,0,65528,67,,22.8606911,29,0,30,32,73,0,0,447.6001,3,45,120,1.085964739,,,,4,13.7,89.2,68,17,0,4,FALSE,135,-51,10.62588,,1.583333333,0.083333333
8/29/2018 7:55,22.9,86.6,692,2.63,0,2.7,30.6,31.3,0,73,0,25.9,0,0,0,4.48,6.1,22.9,29,29,0,30,32,73,0,0,448,3,45,0,65528,67,,22.9438438,21.9,0,30,32,60,0,0,561.138367,3,45,120,1.091850467,,,,4,14.1,88.8,66,18,0,2,FALSE,133,-53,10.62588,0,1.583333333,0.083333333
8/29/2018 8:00,,87.4,675,2.54,6.4,0,30.6,31.3,0,73,0,38.9,0,0,0,4.48,6.08,22.9,21.9,29,0,30,32,60,0,0,561,3,45,0,65528,67,,23.0258656,21.9,0,30,32,60,0,0,688.5843,3,45,120,1.097563086,,,,4,14.2,88.8,75,21,0,2,FALSE,144,-56,,0,1.583333333,0.083333333
8/29/2018 8:05,,87.2,699,2.55,30.9,15.5,,,0,60,0,38.9,0,0,0,4.5,6.06,23,21.9,21.9,0,,,60,0,0,689,3,45,0,65528,67,,23.0258656,21.9,0,30,32,60,0,0,688.5843,3,45,120,1.104054698,,,,4,14.4,89,74,23,0,2,FALSE,149,-57,,0,1.583333333,0.083333333
8/29/2018 8:10,,87.6,672,2.48,32.4,17.4,,,0,60,0,64.9,0,0,0,4.48,6.06,23,21.9,21.9,0,,,60,0,0,689,3,45,0,65528,67,,23.0258656,21.9,0,30,32,60,0,0,688.5843,3,45,120,1.113326952,,,,4,14.3,89,71,25,0,2,FALSE,146,-54,11.073101,0,1.583333333,0.083333333
8/29/2018 8:15,,86.6,765,2.67,47.2,17.4,,,0,60,0,64.9,0,0,0,4.48,6.06,23,21.9,21.9,0,30,32,60,0,0,689,3,45,0,65528,67,,,,,,,,,,,,,,1.122223305,,,,4,14.3,88.1,78,27,0,2,FALSE,158,-43,,0,1.583333333,0.083333333
8/29/2018 8:20,22.6,86.6,687,2.97,47.2,17.4,,,0,60,0,51.9,1,0,0,4.5,6.06,23,21.9,21.9,0,30,32,60,0,0,689,3,45,0,65528,67,,,,,,,,,,,,,,1.131996762,,,,4,14.4,87,100,30,0,2,FALSE,199,-37,,0,1.583333333,0.166666667
8/29/2018 8:25,22.4,,687,2.89,47.2,17.4,43,,0,60,0,38.9,0,0,0,4.5,6.06,23,21.9,21.9,0,30,32,60,0,0,689,3,45,0,65528,67,,23.27469,21.6,0,30,32,40,0,100,410.843,3,45,120,1.144526836,,,,4,14.4,87,100,30,0,2,FALSE,199,-37,,0,1.583333333,0.166666667
8/29/2018 8:30,22.4,,,2.89,47.2,17.4,43,,0,60,0,38.9,0,0,0,4.5,6.06,23,21.9,21.9,0,30,32,60,0,0,689,3,45,0,65528,67,,23.3057251,29,0,30,32,40,0,100,411.9629,3,45,120,1.157056909,,,,4,15.2,85.9,123,37,0,2,FALSE,242,-31,,0,1.583333333,0.166666667
8/29/2018 8:35,22.8,85,719,3.04,0.6,0.3,41.5,31.7,1,,,,0,0,0,4.5,6.13,23.3,29,29,0,30,32,40,0,100,,3,45,0,65528,67,,23.3308582,29,0,30,32,40,0,100,412.479156,3,45,120,1.1724689,,,,4,15.4,83.5,147,41,0,2,FALSE,275,-32,,0,1.666666667,0.166666667
8/29/2018 8:40,23.8,84.7,670,3.28,0,0,41,31.9,1,40,0,12.9,0,0,0,4.5,6.13,23.3,29,29,0,30,32,40,0,100,412,3,45,0,65528,67,,23.35471,29,0,30,32,0,0,1,798.297,3,45,120,1.273275716,,,,4,15.4,83.5,129,45,0,2,FALSE,268,-35,11.0539579,0,1.75,0.166666667
8/29/2018 8:45,24.7,83.8,641,3.28,0,0,41,32.2,1,40,0,12.9,0,0,0,4.5,6.13,23.4,29,29,0,30,32,0,0,1,798,3,45,0,65528,67,,23.3756332,29,0,30,32,10,0,1,830.039368,3,45,120,1.353229083,,,,4,15.8,82.8,117,48,0,2,FALSE,245,-36,,0,1.833333333,0.166666667
8/29/2018 8:50,24.7,83.8,622,3.53,0,0,39.4,32.2,1,27,0,12.9,0,0,0,4.5,6.09,23.4,29,29,0,30,32,10,0,1,830,3,45,0,65528,67,,23.3963814,29,0,30,32,10,0,1,856.3675,3,45,120,1.430963532,,,,4,15.9,81.8,125,52,0,2,FALSE,263,-36,11.167716,0,1.916666667,0.166666667
8/29/2018 8:55,,,617,3.78,0,0,38.6,,1,10,0,12.9,1,0,0,4.52,6.08,23.4,29,29,0,30,32,10,0,1,856,3,45,0,65528,67,,23.41797,29,0,30,32,0,0,1,867.4206,3,45,120,1.515020499,,,,4,16.1,81.8,127,56,0,2,FALSE,273,-36,11.167716,0,2,0.25
8/29/2018 9:00,26,84.3,675,3.81,0,0,38.6,31.9,1,10,0,0,1,1,0,4.52,6.08,23.4,29,29,0,30,32,0,0,1,867,3,45,0,65528,67,,23.43675,29,0,30,32,0,0,1,877.4975,3,45,120,1.605959578,,,,4,16.3,82.4,125,60,0,2,FALSE,268,-36,,0.057333333,2.083333333,0.333333333
8/29/2018 9:05,26.3,84.3,675,4.03,0,0,37.3,31.9,1,7,0,0,1,1,0,4.54,6.06,23.4,29,29,0,30,32,0,0,1,877,3,45,0,65528,67,,23.4585533,29,0,30,32,0,0,100,767.4627,3,45,120,1.69635001,,,,4,16.1,83.5,121,64,0,2,FALSE,256,-36,,0.057333333,2.166666667,0.416666667
8/29/2018 9:10,26.7,,,4.17,0,0,36.8,31.3,1,4,0,0,1,3,0,4.54,6.06,23.4,29,29,0,30,32,0,0,100,767,3,45,0,65528,67,,23.4709167,29,0,30,32,0,0,100,771.036865,3,45,120,1.786725053,,,,4,16.1,84,131,67,0,2,FALSE,273,-37,11.5389376,0.172,2.25,0.5
8/29/2018 9:15,26.9,84.7,893,3.91,0,0,36.4,32.1,1,1,0,0,0,3,0,4.54,6.04,,29,29,0,30,32,0,0,100,771,3,45,0,65528,67,,23.4818077,29,0,30,32,0,0,100,774.4131,3,45,120,1.881104063,,,,4,16.3,82.1,160,72,0,2,FALSE,331,-43,,0.172,2.333333333,0.5
8/29/2018 9:20,27.2,84.8,893,3.95,0,0,36,32.2,1,0,0,0,0,3,0,4.56,6.03,23.5,29,29,0,30,32,0,0,100,774,3,45,0,65528,67,,23.4899788,29,0,30,32,0,0,100,793.414063,3,45,120,1.98538767,,,,4,16.4,79.9,162,76,0,2,FALSE,339,-48,,0.172,2.416666667,0.5
8/29/2018 9:25,27.2,86.9,,3.44,0,0,35.6,32.2,1,0,0,0,0,3,0,4.56,6.03,23.5,29,29,0,30,32,0,0,100,793,3,45,0,65528,67,,23.49534,29,0,30,32,0,0,100,829.0533,3,45,120,2.090756406,,,,4,16.3,79.9,162,82,0,2,FALSE,356,-48,11.2486115,0.172,2.5,0.5
8/29/2018 9:30,28,88.2,873,3.18,0,0,35.2,32.2,1,0,0,0,0,3,0,4.57,6.03,23.5,29,29,0,30,32,0,0,100,829,3,45,0,65528,67,,23.49861,26.2,0,30,32,0,0,100,841.552551,3,45,120,2.196125142,,,,4,16.6,81,152,86,0,64,FALSE,328,-48,,0.172,2.583333333,0.5
8/29/2018 9:35,28.2,88.3,763,3.21,46.1,34.3,34.8,31.8,1,0,0,0,1,3,0,4.57,6.02,23.5,26.2,26.2,0,30,32,0,0,100,842,3,45,0,65528,67,,23.4993172,27,0,30,32,0,0,0,855.4184,3,45,120,2.298452598,,,,4,16.4,80.6,141,91,0,64,FALSE,297,-47,,0.172,2.666666667,0.583333333
8/29/2018 9:40,27.6,82.4,792,3.21,46.1,25.7,34.8,31.8,0,0,0,0,1,3,0,4.57,6.02,23.5,27,27,0,30,32,0,0,0,855,3,45,0,65528,67,,23.49695,27.2,0,30,32,0,0,0,406.965027,3,45,120,2.397434646,,,,4,16.4,80.6,119,95,1,64,FALSE,259,-46,11.3466024,0.172,2.666666667,0.666666667
8/29/2018 9:45,27.6,82.9,824,4.42,20.8,13.8,,31.4,0,0,0,0,1,4,0,4.59,6.01,23.5,27.2,27.2,0,30,32,0,0,0,407,3,45,0,65528,67,,23.49189,29,0,30,32,0,0,0,412.505981,3,45,120,2.433625878,,,,4,16.7,79.2,114,98,0.8,64,FALSE,243,-46,,0.229333333,2.666666667,0.75
8/29/2018 9:50,26.8,82.9,824,3.81,0,0,33.7,31.8,0,0,0,0,0,4,0,4.61,6.01,23.5,29,29,0,30,32,0,0,0,413,3,45,0,65528,67,,23.4843731,29,0,30,32,0,0,0,490.3056,3,45,120,2.46829647,,,,4,16.8,79.2,132,102,0.3,64,FALSE,284,-47,,0.229333333,2.666666667,0.75
8/29/2018 9:55,26.7,85.7,884,3.63,0,0,33.7,32.7,0,0,0,0,0,6,0,4.59,6,23.5,29,29,0,30,32,0,0,0,490,3,45,0,65528,67,,23.4741211,29,0,30,32,0,0,0,944.89,3,45,120,2.508441366,,,,4,17.1,79.1,155,106,0,64,FALSE,328,-53,,0.344,2.666666667,0.75
8/29/2018 10:00,26.8,85.7,884,3.36,0,0,33.1,32.1,0,0,0,0,0,6,0,4.63,6.01,23.5,29,29,0,30,32,0,0,0,945,3,45,0,65528,67,,23.4613342,25.7,0,30,32,0,0,0,948.0838,3,45,120,2.555581206,,,,4,17,77.8,182,111,0,64,FALSE,381,-54,,0.344,2.666666667,0.75
8/29/2018 10:05,26.8,86.8,794,3.33,0,1.1,32.8,31.9,0,0,0,0,0,6,0,4.63,6.01,23.5,29,25.7,0,30,32,0,0,0,948,3,45,0,65528,67,,23.44592,25.8,0,30,32,0,0,0,1044.91772,3,45,120,2.610932502,,,,4,17.3,76.9,196,111,0,64,FALSE,415,-56,,0.344,2.666666667,0.75
8/29/2018 10:10,26.6,86.9,765,3.33,19.7,17.9,32.5,31.9,0,0,0,0,0,6,0,4.63,6.01,23.4,25.8,25.8,0,30,32,0,0,0,1045,3,45,0,65528,67,,22.9918728,25.8,0,30,32,0,0,100,1052.66736,3,45,120,2.67054159,,,,4,17.5,76.9,221,124,0,4,FALSE,468,-58,11.4384947,0.344,2.666666667,0.75
8/29/2018 10:15,26.6,86.5,766,3.3,16.2,18.5,32.5,31.5,1,0,0,0,1,6,0.1,4.69,,23,25.8,25.8,0,30,32,0,0,100,1053,3,45,0,65528,67,,23.00014,25.6,0,30,32,0,0,100,500.038483,3,45,120,2.737753878,,,,4,16.8,83.4,222,131,0.1,4,FALSE,477,-59,,0.344,2.75,0.833333333
8/29/2018 10:20,26,85.3,817,3.57,7.3,18.5,31.9,31.6,1,0,0,0,0,6,0.1,4.75,6.03,23,25.6,25.6,0,30,32,0,0,100,500,3,45,0,65528,67,,23.0063782,25.6,0,30,32,0,0,1,514.7368,3,45,120,2.861370294,,,,4,17,82.3,180,131,0.6,4,FALSE,392,-54,,0.344,2.833333333,0.833333333
8/29/2018 10:25,26.3,84.7,749,3.57,7.3,14.7,31.7,32.2,1,0,0,0,0,6,0.1,4.82,6.03,23,25.6,25.6,0,30,32,0,0,1,515,3,45,0,65528,67,,23.0104275,25,0,30,32,0,0,1,594.932739,3,45,120,2.972213334,,,,4,17,82.3,180,131,0.6,4,FALSE,392,-54,,0.344,2.916666667,0.833333333
8/29/2018 10:30,26.3,84.7,749,,,14.7,31.7,32.2,1,0,0,0,0,6,0.1,4.82,,23,25.6,25.6,,30,32,0,0,1,515,3,45,0,65528,67,,23.0128689,29,0,30,32,0,0,1,608.6558,3,45,120,3.083056374,,,,4,17.3,81,121,145,0.9,4,FALSE,281,-33,,0.344,3,0.833333333
8/29/2018 10:35,25.3,80.4,581,4.61,0,2.5,,,1,0,0,12.9,1,9,0.1,4.9,,23,29,29,0,30,32,0,0,1,609,3,45,0,65528,67,,23.0128689,29,0,30,32,0,0,1,608.6558,3,45,120,3.175955862,,,,4,17.3,79.3,116,149,0.9,2,FALSE,260,-36,,0.516,3.083333333,0.916666667
8/29/2018 10:40,26,85.3,677,3.57,0,2.5,31.2,31.5,1,0,0,0,0,9,0.1,4.95,6.02,23,29,29,0,30,32,0,0,1,609,3,45,0,65528,67,,23.0110168,29,0,30,32,0,0,1,775.5426,3,45,120,3.26733471,,,,4,17.1,79.9,108,152,1.2,2,FALSE,246,-34,11.7933807,0.516,3.166666667,0.916666667
8/29/2018 10:45,26.3,86.6,625,3.31,0,0,31.2,31.7,1,0,0,0,1,9,0.1,4.94,5.98,23,29,29,0,30,32,0,0,1,776,3,45,0,65528,67,,23.00597,25,0,30,32,0,0,100,801.4337,3,45,120,3.356280534,,,,4,16.9,83.2,98,155,1.2,2,FALSE,228,-31,,0.516,3.25,1
8/29/2018 10:50,26.6,87.7,663,3.31,0,27.1,30.8,32.4,1,0,0,0,1,9,0.1,4.9,5.98,23,25,25,0,30,32,0,0,100,801,3,45,0,65528,67,,22.99839,25.3,0,30,32,0,0,100,884.931152,3,45,120,3.442185078,,,,4,16.8,83.3,92,158,1.2,2,FALSE,210,-30,12.01392,0.516,3.333333333,1.083333333
8/29/2018 11:00,25.4,80.9,689,4.51,20.1,14.6,30.5,32.3,1,0,0,12.9,1,9,0.1,4.9,5.98,23,25.3,25.3,0,30,32,0,0,100,885,3,45,0,65528,67,,22.9883232,25.6,0,30,32,0,0,100,523.9746,3,45,120,3.61034463,,,,4,16.9,83.1,90,164,0.7,4,FALSE,209,-27,,0.516,3.416666667,1.166666667
8/29/2018 11:05,,85.4,754,3.51,10.2,4.7,30.1,,1,0,0,0,0,9,0.1,4.9,6,23,25.6,25.6,0,,,0,0,100,524,3,45,0,65528,67,,22.9579144,29,0,30,32,0,0,100,452.470032,3,45,120,3.69381615,,,,4,17.2,81.9,108,167,0.2,2,FALSE,249,-28,,0.516,3.5,1.166666667
8/29/2018 11:10,25.9,84.6,748,3.72,10.2,0.1,30,31.4,1,0,0,0,0,9,0.1,4.9,6,23,29,29,0,30,32,0,0,100,452,3,45,0,65528,67,,22.9579144,29,0,30,32,0,0,100,452.470032,3,45,120,3.782761974,,,,4,17,83.5,139,170,0.2,2,FALSE,313,-27,,0.516,3.583333333,1.166666667
8/29/2018 11:15,26.4,86.5,714,3.34,,0.1,29.8,32,1,0,0,0,0,10,0.1,4.9,5.99,23,29,29,,30,32,0,0,100,452,3,45,0,65528,67,,22.9275589,29,0,30,32,0,0,100,753.3281,3,45,120,3.881135766,,,,4,17,85.2,151,175,1,2,FALSE,344,-26,12.190011,0.573333333,3.666666667,1.166666667
8/29/2018 11:20,26.5,87.2,711,3.2,0,0,29.5,32.6,1,0,0,0,0,10,0.1,4.88,5.98,22.9,29,29,0,30,32,0,0,100,753,3,45,0,65528,67,,22.9275589,29,0,30,32,0,0,100,753.3281,3,45,120,3.983159094,,,,4,17,85.2,151,179,2,2,FALSE,334,-28,,0.573333333,3.75,1.166666667
8/29/2018 11:25,26.7,87.3,694,3.21,0,0,29.5,32.4,1,0,0,0,0,12,0.1,4.84,5.95,22.9,29,29,0,30,32,0,0,100,753,3,45,0,65528,67,,22.8952713,25.5,0,30,32,0,0,100,804.6554,3,45,120,4.085182422,,,,4,17.2,84.9,164,184,2,2,FALSE,370,-27,,0.688,3.833333333,1.166666667
8/29/2018 11:30,27,88,666,3.06,31.8,23.5,,32.4,1,0,0,0,1,12,0.1,4.84,5.98,22.9,25.5,25.5,0,30,32,0,0,100,805,3,45,0,65528,67,,22.877552,25.7,0,30,32,0,0,100,814.1644,3,45,120,4.191159414,,,,4,17.5,82.4,188,184,2,2,FALSE,419,-28,12.5446062,0.688,3.916666667,1.25
8/29/2018 11:35,25.9,80.4,611,3.06,31.8,14.6,29.3,31.8,1,0,0,0,1,12,0.2,4.84,5.98,22.9,25.7,25.7,0,30,32,0,0,100,814,3,45,0,65528,67,,22.8600922,25.7,0,30,32,0,0,100,835.165039,3,45,120,4.304435478,,,,4,17.5,82.4,162,195,2,2,FALSE,379,-30,,0.688,4,1.333333333
8/29/2018 11:40,25.9,83.3,650,4.06,10.7,4.2,29.1,31.6,1,0,0,0,1,12,0.2,4.82,6.01,22.9,25.7,25.7,0,30,32,0,0,100,835,3,45,0,65528,67,,22.8384533,29,0,30,32,0,0,100,441.096344,3,45,120,4.409804214,,,,4,17.5,80.2,145,199,2,2,FALSE,339,-29,,0.688,4.083333333,1.416666667
8/29/2018 11:45,25.9,79.4,709,4.98,8.9,7.3,29,31.6,1,0,0,0,1,12,0.2,4.82,6.01,22.8,29,29,0,,,0,0,100,441,3,45,0,65528,67,,22.8158665,29,0,30,32,0,0,100,626.453369,3,45,120,4.510002774,,,,4,17.9,79.5,116,203,2,2,FALSE,273,-29,12.0719414,0.688,4.166666667,1.5
8/29/2018 11:50,26.2,85.3,709,3.59,0,0,28.9,32,1,0,0,0,0,12,0.2,4.84,6.01,22.8,29,29,0,30,32,0,0,100,626,3,45,0,65528,67,,22.7902184,29,0,30,32,0,0,100,615.9192,3,45,120,4.601381622,,,,4,17.6,80,116,206,2,2,FALSE,263,-30,,0.688,4.25,1.5
8/29/2018 11:55,26.3,85.3,,3.72,0,0,28.8,32.5,1,0,0,0,0,12,0.2,4.82,6,22.8,29,29,0,30,32,0,0,100,616,3,45,0,65528,67,,22.7596111,25.2,0,30,32,0,0,100,900.9708,3,45,120,4.69276047,,,,4,17.8,80.3,142,210,2,2,FALSE,320,-32,,0.688,4.333333333,1.5
8/29/2018 12:00,26.7,,695,3.66,1.3,0.8,29.3,32.4,1,0,0,0,0,13,0.2,4.82,6,22.8,25.2,25.2,0,30,32,0,0,100,901,3,45,0,65528,67,,22.7251072,25.3,0,30,32,0,0,100,900.026733,3,45,120,4.792046646,,,,4,18.1,80.2,137,215,2,2,FALSE,318,-34,12.308383,0.745333333,4.416666667,1.5
8/29/2018 12:05,25.6,78.7,695,5.09,39.8,28.1,30,32.1,1,0,0,0,1,15,0.2,4.82,6.03,22.7,25.3,25.3,0,30,32,0,0,100,900,3,45,0,65528,67,,21.8016129,29,0,30,32,0,0,100,929.375,3,45,120,4.889812182,,,,4,18,79.2,141,219,2,2,FALSE,315,-31,,0.86,4.5,1.583333333
8/29/2018 12:10,25.6,78.7,598,4.44,14.3,4.2,30.8,32.1,1,0,0,12.9,1,15,0.2,4.71,6.03,21.8,29,29,0,30,32,0,0,100,929,3,45,0,65528,67,,21.78442,29,0,30,32,0,0,100,418.0612,3,45,120,4.98879423,,,,4,18.2,76.8,187,224,2,2,FALSE,436,-32,12.0629921,0.86,4.583333333,1.666666667
8/29/2018 12:15,26,,598,3.74,0,0,31.4,31.4,1,0,0,0,1,15,0.2,4.71,6.04,21.8,29,29,0,30,32,0,0,100,418,3,45,0,65528,67,,21.78442,29,0,30,32,0,0,100,418.0612,3,45,120,5.101766166,,,,4,18.2,75.9,237,231,2,2,FALSE,545,-35,12.0629921,0.86,4.666666667,1.75
8/29/2018 12:20,26,,,3.64,0,0,31,31.4,1,0,0,0,0,15,0.2,4.71,6.06,21.8,29,29,0,30,32,0,0,100,418,3,,0,65528,67,,21.78442,29,0,30,32,0,0,100,418.0612,3,45,120,5.229944502,,,,4,18.6,75.9,231,238,2.5,2,FALSE,499,-35,,0.86,4.75,1.75
8/29/2018 12:25,,,612,4.6,0,0,31,,1,0,0,0,0,15,0.2,4.73,6.06,21.8,29,29,0,,,0,0,100,418,3,45,0,65528,67,,23.75093,29,0,30,32,0,0,0,825.487061,3,45,120,5.35629807,,,,4,18.5,73.2,217,245,2.5,2,FALSE,474,-34,,0.86,4.833333333,1.75
8/29/2018 12:30,27.9,,612,3.46,0,0,30.8,32.5,1,0,0,0,0,15,0.2,4.73,6.06,23.8,29,29,0,30,32,0,0,100,825,3,45,0,65528,67,,23.7347546,29,0,30,32,0,0,0,814.6463,3,45,120,5.478393846,,,,4,18.5,73.2,217,245,2.5,2,FALSE,474,-34,,0.86,4.916666667,1.75
8/29/2018 12:35,27.9,,,3.46,0,0,30.8,32.5,1,0,0,0,0,,0.2,4.73,6.06,23.8,29,29,0,30,32,0,0,100,825,3,,0,65528,67,,23.7192612,29,0,30,32,0,0,0,797.841,3,45,120,5.600489622,,,,4,18.6,74.6,167,256,2.5,2,FALSE,376,-34,,,5,1.75
8/29/2018 12:40,27.9,88.6,643,3.08,0,0,30.6,32.1,0,0,0,0,,15,0.2,,6.06,23.7,29,29,0,30,32,0,0,0,798,3,45,0,65528,67,,23.700325,29,0,30,32,0,0,0,788.342651,3,45,120,5.707378998,,,,4,18.6,74.6,147,261,2.5,2,FALSE,334,-33,12.0052729,0.86,5,
8/29/2018 12:45,27.9,88.6,643,3.09,0,0,30.6,32.1,0,0,0,0,1,16,0.2,4.75,6.06,23.7,29,29,0,30,32,0,0,0,788,3,45,0,65528,67,,23.6831474,26.9,0,30,32,0,0,0,761.876465,3,45,120,5.752085814,,,,4,18.5,,127,265,2.5,2,FALSE,297,-33,,0.917333333,5,1.833333333
8/29/2018 12:50,,89.3,619,2.87,1.3,0,,,0,0,0,0,1,18,0.29,4.78,6.12,23.7,26.9,29,0,30,32,0,0,0,762,3,45,0,65528,67,,23.664402,26.9,0,30,32,0,0,0,761.117859,3,45,120,5.79071007,,,,4,18.6,74.5,93,268,2.5,2,FALSE,215,-33,,1.032,5,1.916666667
8/29/2018 12:55,26.8,84.5,710,3.94,13.7,0,30.2,31.6,0,0,0,0,1,18,0.3,4.63,6.12,23.7,26.9,26.9,0,30,32,0,0,0,762,3,45,0,65528,67,,23.664402,26.9,0,30,32,0,0,0,761.117859,3,45,120,5.818993974,,,,4,18.6,74.5,97,268,2,8,FALSE,240,-28,11.9892769,1.032,5,2
8/29/2018 13:00,26.8,87.1,825,3.94,1.8,0,30.2,31.6,0,0,0,0,0,18,0.3,4.63,6.12,23.7,26.9,26.9,0,30,32,0,0,0,761,3,45,0,65528,67,,21.5652828,29,0,30,32,0,0,0,590.13916,3,45,120,5.84849439,,,,4,18.8,75,96,274,2,8,FALSE,231,-28,,1.032,5,2
8/29/2018 13:05,26.5,86.3,815,3.44,0,0,29.9,31.7,0,0,0,0,0,18,0.3,4.63,6.14,21.6,29,29,0,30,32,0,0,0,590,3,45,0,65528,67,,21.5372276,25.8,0,30,32,0,0,0,940.8182,3,45,120,5.877690678,,,,4,18.4,75.4,113,277,2,8,FALSE,265,-27,,1.032,5,2
8/29/2018 13:10,26.5,87.4,797,3.15,0.9,1.3,29.9,31.7,0,0,0,0,0,18,0.3,4.63,6.14,21.5,25.8,25.8,0,30,32,0,0,0,941,3,45,0,65528,67,,21.5114689,25.5,0,30,32,0,0,100,941.407959,3,45,120,5.912057142,,,,4,18.4,75.4,103,280,2,8,FALSE,250,-26,,1.032,5,2
8/29/2018 13:15,25.5,87.4,706,3.43,2.7,0,,,1,0,0,12.9,1,18,0.3,4.63,6.17,21.5,25.5,25.5,0,,,0,0,100,941,3,45,0,65528,67,,21.4831772,25.5,0,30,32,0,0,100,902.558167,3,45,120,5.943382326,,,,4,18.3,78.1,103,284,2,8,FALSE,278,-25,,1.032,5.083333333,2.083333333
8/29/2018 13:20,25.5,85.4,706,3.47,6.6,7,29.4,32.7,1,0,0,12.9,1,18,0.3,4.61,6.16,21.5,25.5,25.5,0,30,32,0,0,100,903,3,45,0,65528,67,,21.4525146,24.5,0,30,32,0,0,1,896.6663,3,45,120,6.03080751,,,,4,18.1,77.4,103,287,1.9,8,FALSE,255,-26,,1.032,5.166666667,2.166666667
8/29/2018 13:25,25.9,85.4,706,3.58,13.7,8.9,29.3,32.2,1,0,0,0,1,18,0.3,4.61,6.16,21.5,24.5,24.5,0,30,32,0,0,1,897,3,45,0,65528,67,,21.426178,24.5,0,30,32,0,0,1,694.537537,3,45,120,6.118232694,,,,4,18.2,77.2,103,290,1.4,8,FALSE,223,-25,,1.032,5.25,2.25
